,TP9,AF7,AF8,TP10,Right AUX,timestamps
1161,979.980,-44.922,-30.762,984.375,0.000,1731707847.600
1162,898.438,-21.484,-25.879,906.250,0.000,1731707847.604
1163,-897.949,-20.996,-22.949,-942.383,0.000,1731707847.607
1164,0.000,-26.855,-29.785,683.594,0.000,1731707847.612
1165,0.000,-41.504,-34.180,-739.258,0.000,1731707847.616
1166,0.000,-39.062,-31.738,-1000.000,0.000,1731707847.620
1167,0.000,-34.668,-29.297,-945.801,0.000,1731707847.624
1168,0.000,-37.598,-30.762,-985.840,0.000,1731707847.628
1169,0.000,-34.180,-30.762,-991.699,0.000,1731707847.631
1170,0.000,-22.461,-31.250,-1000.000,0.000,1731707847.635
1171,0.000,-33.691,-30.273,200.684,0.000,1731707847.639
1172,0.000,-55.664,-30.762,-908.691,0.000,1731707847.643
1173,0.000,-24.902,-29.297,915.039,0.000,1731707847.647
1174,0.000,-10.254,-26.367,968.750,0.000,1731707847.651
1175,0.000,-17.090,-22.461,971.680,0.000,1731707847.654
1176,398.438,-17.090,-20.020,970.703,0.000,1731707847.658
1177,-980.957,-16.113,-26.367,970.703,0.000,1731707847.662
1178,-1000.000,-11.719,-22.461,970.703,0.000,1731707847.666
1179,-957.520,-12.695,-19.043,970.703,0.000,1731707847.669
1180,-1000.000,-18.066,-23.438,970.703,0.000,1731707847.673
1181,-947.754,-20.508,-24.902,970.215,0.000,1731707847.677
1182,-1000.000,-14.160,-23.438,971.191,0.000,1731707847.681
1183,-105.957,-25.879,-22.461,967.773,0.000,1731707847.685
1184,-931.152,-34.180,-20.996,913.086,0.000,1731707847.689
1185,937.500,-14.160,-20.996,-897.461,0.000,1731707847.693
1186,951.172,-21.973,-29.785,136.719,0.000,1731707847.696
1187,974.121,-39.551,-29.785,-1000.000,0.000,1731707847.700
1188,-974.121,-34.180,-24.414,-977.539,0.000,1731707847.705
1189,-994.141,-31.250,-25.879,-983.398,0.000,1731707847.709
1190,-931.641,-32.227,-28.809,-937.012,0.000,1731707847.713
1191,-1000.000,-30.273,-25.879,-1000.000,0.000,1731707847.716
1192,-561.523,-24.414,-23.438,-344.727,0.000,1731707847.720
1193,879.395,0.000,-20.020,991.699,0.000,1731707847.724
1194,-983.398,-6.836,-17.090,976.074,0.000,1731707847.728
1195,915.039,-32.715,-17.090,933.105,0.000,1731707847.732
1196,985.352,-23.926,-13.184,980.469,0.000,1731707847.736
1197,970.215,-22.461,-16.113,970.703,0.000,1731707847.739
1198,970.215,-28.320,-20.508,970.703,0.000,1731707847.743
1199,969.727,-27.832,-20.508,970.215,0.000,1731707847.747
1200,969.727,-26.367,-19.043,970.703,0.000,1731707847.752
1201,970.215,-23.438,-16.602,970.703,0.000,1731707847.756
1202,970.215,-21.484,-20.020,970.703,0.000,1731707847.759
1203,969.727,-29.297,-22.949,970.703,0.000,1731707847.763
1204,969.727,-34.668,-25.391,970.215,0.000,1731707847.767
1205,969.727,-25.879,-18.066,970.215,0.000,1731707847.771
1206,969.727,-18.555,-12.695,970.215,0.000,1731707847.775
1207,970.215,-20.020,-24.414,970.703,0.000,1731707847.779
1208,969.727,-20.020,-25.879,970.703,0.000,1731707847.782
1209,970.215,-22.949,-20.508,970.703,0.000,1731707847.786
1210,969.727,-28.809,-18.066,970.703,0.000,1731707847.790
1211,969.727,-25.879,-20.020,970.703,0.000,1731707847.794
1212,969.727,-20.996,-21.484,970.215,0.000,1731707847.799
1213,970.215,-21.973,-21.973,970.703,0.000,1731707847.803
1214,969.727,-19.531,-23.438,970.703,0.000,1731707847.807
1215,969.727,-16.602,-24.414,970.703,0.000,1731707847.810
1216,970.215,-16.113,-24.902,970.703,0.000,1731707847.814
1217,969.727,-16.602,-23.926,970.703,0.000,1731707847.818
1218,969.727,-22.461,-20.996,970.703,0.000,1731707847.822
1219,969.727,-23.438,-23.438,970.703,0.000,1731707847.826
1220,969.727,-19.043,-24.414,970.703,0.000,1731707847.830
1221,969.727,-15.137,-20.020,970.703,0.000,1731707847.833
1222,970.215,-15.625,-23.438,970.703,0.000,1731707847.837
1223,969.727,-14.648,-21.484,970.215,0.000,1731707847.841
1224,969.727,-14.160,-21.973,970.215,0.000,1731707847.846
1225,969.727,-19.043,-27.344,970.703,0.000,1731707847.850
1226,970.215,-14.648,-21.484,970.703,0.000,1731707847.854
1227,970.215,-14.160,-21.484,970.703,0.000,1731707847.858
1228,970.215,-25.879,-32.715,970.703,0.000,1731707847.861
1229,969.727,-19.043,-32.227,970.703,0.000,1731707847.865
1230,969.727,-11.719,-26.855,970.703,0.000,1731707847.869
1231,969.727,-16.602,-28.320,970.703,0.000,1731707847.873
1232,969.727,-22.461,-32.715,970.215,0.000,1731707847.877
1233,970.215,-40.039,-36.621,970.215,0.000,1731707847.881
1234,969.727,-36.621,-33.203,970.215,0.000,1731707847.884
1235,969.727,-26.855,-27.832,970.703,0.000,1731707847.888
1236,969.727,-29.297,-27.344,970.703,0.000,1731707847.893
1237,969.727,-23.926,-29.785,970.703,0.000,1731707847.897
1238,970.215,-18.555,-24.902,970.703,0.000,1731707847.901
1239,970.215,-20.996,-26.855,970.703,0.000,1731707847.905
1240,969.727,-21.484,-32.715,970.215,0.000,1731707847.908
1241,970.703,-19.043,-31.738,970.215,0.000,1731707847.912
1242,966.797,-19.043,-30.273,970.703,0.000,1731707847.916
1243,912.598,-17.090,-32.227,970.703,0.000,1731707847.920
1244,-897.461,-25.879,-33.691,970.215,0.000,1731707847.924
1245,132.324,-41.504,-40.039,970.703,0.000,1731707847.928
1246,-1000.000,-35.156,-42.480,970.703,0.000,1731707847.932
1247,-976.562,-26.855,-37.598,970.703,0.000,1731707847.935
1248,-977.539,-24.414,-32.715,970.703,0.000,1731707847.940
1249,-1000.000,-20.996,-32.227,970.703,0.000,1731707847.944
1250,-1000.000,-20.508,-33.203,970.703,0.000,1731707847.948
1251,-1000.000,-20.508,-33.203,970.703,0.000,1731707847.952
1252,-1000.000,-19.531,-35.156,970.703,0.000,1731707847.955
1253,-1000.000,-20.020,-34.668,970.703,0.000,1731707847.959
1254,-1000.000,-18.066,-36.621,970.703,0.000,1731707847.963
1255,-1000.000,-12.695,-30.762,975.586,0.000,1731707847.967
1256,-1000.000,-34.668,-25.879,946.777,0.000,1731707847.971
1257,-1000.000,-35.645,-27.344,959.473,0.000,1731707847.975
1258,-1000.000,-12.695,-29.785,971.191,0.000,1731707847.979
1259,-950.684,-24.414,-27.832,-115.234,0.000,1731707847.982
1260,0.000,-41.992,-25.391,-1000.000,0.000,1731707847.987
1261,0.000,-27.344,-23.926,-175.293,0.000,1731707847.991
1262,0.000,-1.953,-24.902,-951.172,0.000,1731707847.995
1263,0.000,0.000,-23.438,951.660,0.000,1731707847.999
1264,0.000,-7.812,-21.973,943.359,0.000,1731707848.002
1265,0.000,-10.254,-22.949,977.051,0.000,1731707848.006
1266,0.000,-6.836,-22.949,970.703,0.000,1731707848.010
1267,0.000,-17.090,-25.879,971.191,0.000,1731707848.014
1268,0.000,-27.344,-25.879,966.309,0.000,1731707848.018
1269,0.000,-21.484,-27.832,914.551,0.000,1731707848.022
1270,0.000,-17.578,-33.691,-898.438,0.000,1731707848.026
1271,0.000,-28.320,-31.738,113.770,0.000,1731707848.029
1272,-1000.000,-38.086,-25.879,-1000.000,0.000,1731707848.034
1273,-941.895,-31.250,-21.973,-974.121,0.000,1731707848.038
1274,-1000.000,-26.855,-19.043,-982.910,0.000,1731707848.042
1275,-1000.000,-25.879,-26.855,-987.305,0.000,1731707848.046
1276,-937.500,-22.461,-28.809,-972.168,0.000,1731707848.049
1277,-1000.000,-20.020,-21.484,-1000.000,0.000,1731707848.053
1278,-219.727,3.906,-20.020,59.082,0.000,1731707848.057
1279,-958.984,-4.883,-26.367,-921.875,0.000,1731707848.061
1280,953.613,-23.926,-27.344,926.758,0.000,1731707848.065
1281,942.871,0.000,-21.484,960.449,0.000,1731707848.069
1282,976.562,-3.418,-20.508,973.145,0.000,1731707848.072
1283,969.727,-16.602,-26.367,970.703,0.000,1731707848.076
1284,969.727,-21.973,-34.668,970.703,0.000,1731707848.081
1285,970.215,-18.066,-36.133,970.703,0.000,1731707848.085
1286,970.215,-8.789,-28.809,970.215,0.000,1731707848.089
1287,969.727,-12.695,-27.344,970.703,0.000,1731707848.092
1288,969.727,-17.578,-29.297,970.703,0.000,1731707848.096
1289,969.727,-6.348,-21.973,970.703,0.000,1731707848.100
1290,969.727,-7.812,-21.973,970.703,0.000,1731707848.104
1291,969.727,-20.996,-28.809,970.703,0.000,1731707848.108
1292,969.727,-16.113,-29.297,970.703,0.000,1731707848.112
1293,979.492,-19.043,-25.879,973.145,0.000,1731707848.116
1294,929.688,-20.508,-20.508,959.961,0.000,1731707848.119
1295,991.211,-17.090,-19.043,926.270,0.000,1731707848.123
1296,0.000,-20.020,-22.461,-916.504,0.000,1731707848.128
1297,0.000,-38.574,-25.879,15.625,0.000,1731707848.132
1298,0.000,-49.805,-26.855,-1000.000,0.000,1731707848.135
1299,0.000,-37.109,-20.508,-972.656,0.000,1731707848.139
1300,0.000,-29.297,-15.625,-945.801,0.000,1731707848.143
1301,0.000,-20.020,-15.137,-1000.000,0.000,1731707848.147
1302,0.000,-24.414,-18.555,-954.102,0.000,1731707848.151
1303,0.000,-18.555,-18.555,359.375,0.000,1731707848.155
1304,0.000,-7.812,-20.996,-912.109,0.000,1731707848.159
1305,0.000,-19.043,-30.273,909.180,0.000,1731707848.162
1306,0.000,-15.137,-27.344,975.098,0.000,1731707848.166
1307,0.000,-17.578,-26.367,970.703,0.000,1731707848.170
1308,970.215,-23.926,-22.949,970.703,0.000,1731707848.174
1309,969.727,-25.391,-22.461,970.703,0.000,1731707848.178
1310,970.215,-24.902,-29.297,970.703,0.000,1731707848.182
1311,969.727,-27.344,-28.809,970.703,0.000,1731707848.186
1312,969.727,-26.367,-21.973,970.215,0.000,1731707848.190
1313,969.727,-21.484,-24.902,970.703,0.000,1731707848.194
1314,969.727,-27.832,-31.250,970.703,0.000,1731707848.198
1315,969.727,-33.691,-32.227,970.703,0.000,1731707848.201
1316,970.215,-33.203,-32.715,970.703,0.000,1731707848.205
1317,969.727,-35.645,-31.738,970.215,0.000,1731707848.209
1318,969.727,-36.621,-38.086,970.215,0.000,1731707848.213
1319,969.727,-29.785,-37.598,970.703,0.000,1731707848.217
1320,969.727,-21.484,-31.738,970.703,0.000,1731707848.222
1321,969.727,-24.902,-31.250,970.703,0.000,1731707848.225
1322,969.727,-25.391,-30.762,970.215,0.000,1731707848.229
1323,970.215,-19.531,-29.785,970.703,0.000,1731707848.233
1324,969.727,-17.578,-25.879,970.703,0.000,1731707848.237
1325,969.727,-19.531,-23.926,970.703,0.000,1731707848.241
1326,969.727,-20.996,-26.367,970.703,0.000,1731707848.245
1327,969.727,-20.996,-29.297,970.703,0.000,1731707848.249
1328,969.727,-18.066,-24.902,970.703,0.000,1731707848.252
1329,969.727,-22.949,-24.414,970.703,0.000,1731707848.256
1330,969.727,-27.832,-30.762,970.703,0.000,1731707848.260
1331,969.727,-27.832,-33.203,970.215,0.000,1731707848.264
1332,0.000,-29.785,-27.832,970.703,0.000,1731707848.269
1333,0.000,-29.785,-24.902,970.703,0.000,1731707848.272
1334,0.000,-26.367,-20.508,970.703,0.000,1731707848.276
1335,0.000,-27.344,-22.949,970.703,0.000,1731707848.280
1336,0.000,-29.785,-26.367,970.703,0.000,1731707848.284
1337,0.000,-29.785,-20.020,970.703,0.000,1731707848.288
1338,0.000,-25.391,-21.484,970.703,0.000,1731707848.292
1339,0.000,-22.461,-23.438,970.703,0.000,1731707848.296
1340,0.000,-27.344,-19.043,970.703,0.000,1731707848.299
1341,0.000,-30.273,-17.090,970.703,0.000,1731707848.303
1342,0.000,-25.391,-18.066,970.215,0.000,1731707848.307
1343,0.000,-27.832,-22.949,970.703,0.000,1731707848.311
1344,969.727,-27.832,-20.508,970.703,0.000,1731707848.316
1345,969.727,-18.555,-11.719,970.703,0.000,1731707848.320
1346,969.727,-18.066,-16.602,970.215,0.000,1731707848.323
1347,970.215,-28.320,-21.973,970.703,0.000,1731707848.327
1348,970.215,-24.414,-19.531,970.703,0.000,1731707848.331
1349,970.215,-11.719,-18.066,970.703,0.000,1731707848.335
1350,970.215,-9.277,-18.066,970.703,0.000,1731707848.339
1351,969.727,-14.160,-21.973,970.703,0.000,1731707848.343
1352,969.727,-25.391,-28.320,970.703,0.000,1731707848.346
1353,969.727,-27.344,-26.367,970.703,0.000,1731707848.350
1354,969.727,-21.973,-27.344,970.215,0.000,1731707848.354
1355,969.727,-23.926,-27.344,970.215,0.000,1731707848.358
1356,969.727,-23.438,-23.926,970.703,0.000,1731707848.363
1357,970.215,-20.996,-25.879,970.703,0.000,1731707848.366
1358,969.727,-23.438,-25.879,970.215,0.000,1731707848.370
1359,969.727,-19.043,-22.461,970.215,0.000,1731707848.374
1360,970.215,-13.672,-19.043,970.703,0.000,1731707848.378
1361,970.215,-6.836,-15.137,970.703,0.000,1731707848.382
1362,969.727,-1.465,-14.160,970.703,0.000,1731707848.386
1363,970.215,-2.930,-12.695,970.703,0.000,1731707848.390
1364,970.215,-4.883,-10.742,970.703,0.000,1731707848.393
1365,969.727,-13.184,-15.625,970.703,0.000,1731707848.397
1366,969.727,-9.766,-19.043,970.703,0.000,1731707848.401
1367,969.727,-1.465,-13.184,970.215,0.000,1731707848.405
1368,969.727,-7.812,-11.719,970.703,0.000,1731707848.410
1369,969.727,-10.254,-16.113,970.703,0.000,1731707848.413
1370,969.727,-5.859,-17.090,970.215,0.000,1731707848.417
1371,969.727,-8.301,-13.184,970.215,0.000,1731707848.421
1372,969.727,-5.371,-11.230,970.703,0.000,1731707848.425
1373,969.727,-4.395,-12.695,970.703,0.000,1731707848.429
1374,969.727,-0.977,-12.695,970.703,0.000,1731707848.433
1375,969.727,-18.555,-13.184,970.703,0.000,1731707848.437
1376,969.727,-29.297,-13.184,970.703,0.000,1731707848.440
1377,969.727,-12.695,-13.184,970.703,0.000,1731707848.444
1378,969.727,-15.625,-20.020,970.703,0.000,1731707848.448
1379,969.727,-16.602,-19.531,970.703,0.000,1731707848.452
1380,0.000,-13.184,-16.113,970.703,0.000,1731707848.456
1381,0.000,-17.090,-23.438,970.703,0.000,1731707848.460
1382,0.000,-23.438,-28.320,970.215,0.000,1731707848.464
1383,0.000,-26.367,-28.809,970.703,0.000,1731707848.468
1384,0.000,-33.203,-28.320,970.703,0.000,1731707848.472
1385,0.000,-26.855,-25.879,970.215,0.000,1731707848.476
1386,0.000,-24.902,-30.762,970.215,0.000,1731707848.480
1387,0.000,-35.156,-36.621,970.703,0.000,1731707848.483
1388,0.000,-27.344,-34.180,970.703,0.000,1731707848.487
1389,0.000,-28.320,-30.273,970.703,0.000,1731707848.491
1390,0.000,-29.297,-31.738,970.703,0.000,1731707848.495
1391,0.000,-27.344,-33.691,970.703,0.000,1731707848.499
1392,969.727,-25.879,-35.156,970.215,0.000,1731707848.503
1393,969.727,-25.391,-33.203,970.703,0.000,1731707848.507
1394,970.215,-26.367,-33.691,970.703,0.000,1731707848.511
1395,969.727,-30.762,-34.668,970.215,0.000,1731707848.515
1396,970.215,-25.879,-26.367,970.215,0.000,1731707848.519
1397,970.215,-16.113,-20.996,970.215,0.000,1731707848.523
1398,969.727,-18.555,-27.344,970.703,0.000,1731707848.526
1399,969.727,-28.320,-36.133,970.703,0.000,1731707848.530
1400,969.727,-28.320,-34.668,970.215,0.000,1731707848.534
1401,970.215,-26.855,-29.297,970.215,0.000,1731707848.538
1402,970.215,-27.832,-32.715,970.703,0.000,1731707848.542
1403,969.727,-31.738,-34.180,970.215,0.000,1731707848.546
1404,969.727,-31.250,-34.668,970.703,0.000,1731707848.550
1405,969.727,-30.273,-37.109,970.703,0.000,1731707848.554
1406,969.727,-35.156,-38.574,970.703,0.000,1731707848.558
1407,969.727,-36.133,-41.016,970.703,0.000,1731707848.562
1408,969.727,-34.180,-40.039,970.703,0.000,1731707848.565
1409,969.727,-27.344,-36.621,970.703,0.000,1731707848.569
1410,970.215,-24.414,-39.062,970.703,0.000,1731707848.573
1411,982.910,-32.715,-40.527,970.703,0.000,1731707848.577
1412,915.527,-34.668,-40.527,970.703,0.000,1731707848.581
1413,-973.145,-33.691,-42.969,970.703,0.000,1731707848.585
1414,800.293,-29.785,-40.527,970.703,0.000,1731707848.589
1415,-592.285,-36.133,-42.480,970.703,0.000,1731707848.592
1416,0.000,-43.457,0.000,970.703,0.000,1731707848.597
1417,0.000,-42.969,0.000,970.215,0.000,1731707848.601
1418,0.000,-43.457,0.000,970.703,0.000,1731707848.605
1419,0.000,-39.062,0.000,970.703,0.000,1731707848.609
1420,0.000,-35.645,0.000,970.703,0.000,1731707848.613
1421,0.000,-33.691,0.000,970.703,0.000,1731707848.616
1422,0.000,-27.832,0.000,970.703,0.000,1731707848.620
1423,0.000,-26.855,0.000,970.703,0.000,1731707848.624
1424,0.000,-34.668,0.000,970.703,0.000,1731707848.628
1425,0.000,-34.668,0.000,970.703,0.000,1731707848.632
1426,0.000,-29.785,0.000,970.703,0.000,1731707848.636
1427,0.000,-29.785,0.000,970.703,0.000,1731707848.639
1428,-1000.000,-33.203,-30.273,970.703,0.000,1731707848.643
1429,-936.523,-35.645,-30.762,970.703,0.000,1731707848.647
1430,-1000.000,-34.668,-26.367,970.703,0.000,1731707848.651
1431,-1000.000,-26.855,-24.414,970.703,0.000,1731707848.655
1432,-1000.000,-29.785,-27.832,970.703,0.000,1731707848.659
1433,-1000.000,-34.180,-31.738,971.191,0.000,1731707848.662
1434,-1000.000,-25.391,-28.809,907.715,0.000,1731707848.666
1435,-1000.000,-20.996,-29.297,-890.625,0.000,1731707848.670
1436,-1000.000,-39.551,-26.855,190.430,0.000,1731707848.674
1437,-1000.000,-63.477,-28.320,-1000.000,0.000,1731707848.678
1438,-1000.000,-48.340,-25.391,-984.375,0.000,1731707848.682
1439,-1000.000,-37.109,-21.973,-973.145,0.000,1731707848.686
1440,-1000.000,-35.156,-26.367,-1000.000,0.000,1731707848.690
1441,-1000.000,-37.598,-30.273,-1000.000,0.000,1731707848.694
1442,-1000.000,-43.945,-32.715,-1000.000,0.000,1731707848.698
1443,-1000.000,-35.156,-32.227,-1000.000,0.000,1731707848.702
1444,-1000.000,-30.273,-26.855,-1000.000,0.000,1731707848.706
1445,-1000.000,-34.668,-24.414,-1000.000,0.000,1731707848.709
1446,-1000.000,-31.738,-31.250,-1000.000,0.000,1731707848.713
1447,-1000.000,-30.273,-34.668,-1000.000,0.000,1731707848.717
1448,-1000.000,-35.645,-34.668,-1000.000,0.000,1731707848.721
1449,-1000.000,-38.574,-36.133,-1000.000,0.000,1731707848.725
1450,-1000.000,-39.551,-41.504,-1000.000,0.000,1731707848.729
1451,-1000.000,-34.180,-38.574,-1000.000,0.000,1731707848.733
1452,-1000.000,-24.902,-35.156,-1000.000,0.000,1731707848.737
1453,-1000.000,-33.691,-37.598,-1000.000,0.000,1731707848.741
1454,-1000.000,-42.969,-38.574,-1000.000,0.000,1731707848.745
1455,-1000.000,-38.574,-38.086,-1000.000,0.000,1731707848.749
1456,-1000.000,-34.668,-32.715,-1000.000,0.000,1731707848.753
1457,-1000.000,-34.668,-27.832,-1000.000,0.000,1731707848.756
1458,-1000.000,-29.785,-31.250,-1000.000,0.000,1731707848.760
1459,-1000.000,-36.621,-38.574,-1000.000,0.000,1731707848.764
1460,-1000.000,-44.922,-37.109,-1000.000,0.000,1731707848.768
1461,-1000.000,-35.645,-32.715,-1000.000,0.000,1731707848.772
1462,-1000.000,-22.461,-30.273,-1000.000,0.000,1731707848.776
1463,-1000.000,-20.020,-26.855,-1000.000,0.000,1731707848.780
1464,-1000.000,-23.438,-21.484,-1000.000,0.000,1731707848.784
1465,-1000.000,-14.160,-22.949,-1000.000,0.000,1731707848.788
1466,-1000.000,-2.441,-22.461,-1000.000,0.000,1731707848.792
1467,-1000.000,-4.395,-14.160,-1000.000,0.000,1731707848.796
1468,-1000.000,-8.301,-3.906,-1000.000,0.000,1731707848.800
1469,-1000.000,-4.883,-5.371,-1000.000,0.000,1731707848.803
1470,-1000.000,3.906,-15.137,-1000.000,0.000,1731707848.807
1471,-1000.000,-18.555,-27.832,-1000.000,0.000,1731707848.811
1472,-1000.000,-30.762,-30.273,-1000.000,0.000,1731707848.815
1473,-1000.000,-11.230,-22.949,-1000.000,0.000,1731707848.819
1474,-1000.000,-2.441,-24.902,-1000.000,0.000,1731707848.823
1475,-1000.000,-4.883,-24.902,-1000.000,0.000,1731707848.827
1476,-1000.000,-6.836,-19.531,-1000.000,0.000,1731707848.831
1477,-1000.000,-3.906,-11.230,-1000.000,0.000,1731707848.835
1478,-1000.000,3.906,-14.160,-1000.000,0.000,1731707848.839
1479,-1000.000,0.977,-23.926,-1000.000,0.000,1731707848.843
1480,-1000.000,-11.719,-27.832,-1000.000,0.000,1731707848.846
1481,-1000.000,-2.930,-23.438,-1000.000,0.000,1731707848.850
1482,-1000.000,0.977,-18.066,-1000.000,0.000,1731707848.854
1483,-1000.000,-3.906,-23.926,-1000.000,0.000,1731707848.858
1484,-1000.000,-4.883,-29.785,-1000.000,0.000,1731707848.862
1485,-1000.000,-7.812,-26.855,-1000.000,0.000,1731707848.866
1486,-1000.000,-9.766,-22.949,-1000.000,0.000,1731707848.870
1487,-1000.000,-9.277,-28.809,-1000.000,0.000,1731707848.873
1488,-1000.000,-5.859,-35.645,-1000.000,0.000,1731707848.878
1489,-1000.000,-11.719,-43.457,-1000.000,0.000,1731707848.882
1490,-1000.000,-14.648,-41.992,-1000.000,0.000,1731707848.886
1491,-930.176,-14.160,-29.785,-1000.000,0.000,1731707848.889
1492,-1000.000,-21.973,-31.250,-1000.000,0.000,1731707848.893
1493,-365.723,-15.625,-40.527,-1000.000,0.000,1731707848.897
1494,983.398,-17.578,-34.668,-1000.000,0.000,1731707848.901
1495,979.492,-24.902,-28.320,-1000.000,0.000,1731707848.905
1496,931.152,-12.207,-29.297,-1000.000,0.000,1731707848.909
1497,980.957,-16.113,-30.273,-996.094,0.000,1731707848.912
1498,970.215,-14.160,-31.250,-945.801,0.000,1731707848.916
1499,970.215,-11.719,-27.344,-1000.000,0.000,1731707848.920
1500,970.215,-8.789,-25.879,-137.207,0.000,1731707848.925
1501,970.215,-6.348,-25.879,-940.430,0.000,1731707848.928
1502,969.727,-10.254,-23.438,943.848,0.000,1731707848.932
1503,969.727,-13.184,-25.391,949.219,0.000,1731707848.936
1504,969.727,-16.113,-23.438,975.586,0.000,1731707848.940
1505,969.727,-23.438,-19.531,970.703,0.000,1731707848.944
1506,969.727,-39.062,-19.531,970.215,0.000,1731707848.948
1507,969.727,-30.273,-18.555,970.215,0.000,1731707848.952
1508,969.727,-27.832,-18.555,970.703,0.000,1731707848.955
1509,969.727,-33.691,-23.438,970.703,0.000,1731707848.959
1510,969.727,-27.832,-25.879,970.215,0.000,1731707848.963
1511,969.727,-21.973,-23.438,970.703,0.000,1731707848.967
1512,970.215,-23.926,-23.438,970.703,0.000,1731707848.972
1513,969.727,-29.297,-27.832,970.215,0.000,1731707848.976
1514,969.727,-25.879,-31.738,970.215,0.000,1731707848.979
1515,969.727,-20.996,-32.227,970.703,0.000,1731707848.983
1516,969.727,-26.367,-28.809,970.215,0.000,1731707848.987
1517,970.215,-27.832,-23.438,970.703,0.000,1731707848.991
1518,970.703,-28.320,-23.438,975.586,0.000,1731707848.995
1519,907.227,-38.574,-29.785,903.320,0.000,1731707848.999
1520,-891.113,-37.109,-28.809,-890.625,0.000,1731707849.003
1521,188.965,-45.898,-33.691,270.020,0.000,1731707849.006
1522,-1000.000,-60.547,-35.645,-1000.000,0.000,1731707849.010
1523,-984.375,-51.270,-34.668,-997.559,0.000,1731707849.014
1524,-973.145,-49.316,-33.203,-966.797,0.000,1731707849.019
1525,-1000.000,-52.246,-26.855,-1000.000,0.000,1731707849.023
1526,-1000.000,-43.945,-26.855,-1000.000,0.000,1731707849.026
1527,-1000.000,-42.969,-32.227,-1000.000,0.000,1731707849.030
1528,-1000.000,-38.086,-27.344,-1000.000,0.000,1731707849.034
1529,-1000.000,-30.762,-24.902,-1000.000,0.000,1731707849.038
1530,-1000.000,-25.879,-23.926,-1000.000,0.000,1731707849.042
1531,-1000.000,-26.367,-25.879,-1000.000,0.000,1731707849.046
1532,-1000.000,-30.273,-27.832,-1000.000,0.000,1731707849.050
1533,-1000.000,-30.762,-25.879,-1000.000,0.000,1731707849.053
1534,-1000.000,-32.715,-28.320,-1000.000,0.000,1731707849.057
1535,-1000.000,-33.691,-32.715,-1000.000,0.000,1731707849.061
1536,-1000.000,-29.785,-35.645,-1000.000,0.000,1731707849.066
1537,-1000.000,-25.391,-33.691,-1000.000,0.000,1731707849.070
1538,-1000.000,-26.367,-34.668,-1000.000,0.000,1731707849.073
1539,-1000.000,-29.785,-37.109,-1000.000,0.000,1731707849.077
1540,-1000.000,-29.297,-35.645,-1000.000,0.000,1731707849.081
1541,-1000.000,-22.461,-31.738,-1000.000,0.000,1731707849.085
1542,-1000.000,-17.090,-27.832,-1000.000,0.000,1731707849.089
1543,-1000.000,-18.066,-29.785,-1000.000,0.000,1731707849.093
1544,-1000.000,-44.434,-33.203,-1000.000,0.000,1731707849.097
1545,-1000.000,-47.363,-32.715,-1000.000,0.000,1731707849.100
1546,-1000.000,-22.949,-31.250,-1000.000,0.000,1731707849.104
1547,-1000.000,-29.785,-31.738,-1000.000,0.000,1731707849.108
1548,-1000.000,-31.250,-34.668,-1000.000,0.000,1731707849.113
1549,-1000.000,-31.738,-36.621,-1000.000,0.000,1731707849.117
1550,-1000.000,-30.273,-31.738,-1000.000,0.000,1731707849.120
1551,-1000.000,-22.949,-25.391,-1000.000,0.000,1731707849.124
1552,-1000.000,-25.879,-22.949,-1000.000,0.000,1731707849.128
1553,-1000.000,-22.949,-25.391,-1000.000,0.000,1731707849.132
1554,-1000.000,-18.555,-29.785,-1000.000,0.000,1731707849.136
1555,-1000.000,-36.621,-30.273,-1000.000,0.000,1731707849.140
1556,-1000.000,-52.246,-27.832,-1000.000,0.000,1731707849.144
1557,-1000.000,-37.598,-31.250,-1000.000,0.000,1731707849.147
1558,-1000.000,-22.461,-29.785,-1000.000,0.000,1731707849.151
1559,-1000.000,-24.414,-24.414,-1000.000,0.000,1731707849.155
1560,-1000.000,-26.855,-25.879,-1000.000,0.000,1731707849.160
1561,-1000.000,-21.484,-31.738,-1000.000,0.000,1731707849.163
1562,-1000.000,-22.461,-30.273,-1000.000,0.000,1731707849.167
1563,-1000.000,-21.484,-28.809,-1000.000,0.000,1731707849.171
1564,-1000.000,-24.414,-31.738,-1000.000,0.000,1731707849.175
1565,-1000.000,-28.320,-36.133,-1000.000,0.000,1731707849.179
1566,-1000.000,-19.531,-37.598,-1000.000,0.000,1731707849.183
1567,-1000.000,-24.902,-34.668,-1000.000,0.000,1731707849.187
1568,-1000.000,-30.273,-28.809,-1000.000,0.000,1731707849.190
1569,-1000.000,-23.438,-27.832,-1000.000,0.000,1731707849.194
1570,-1000.000,-20.996,-27.832,-1000.000,0.000,1731707849.198
1571,-1000.000,-18.555,-27.344,-1000.000,0.000,1731707849.202
1572,-1000.000,-15.625,-23.438,-1000.000,0.000,1731707849.206
1573,-1000.000,-16.113,-23.438,-1000.000,0.000,1731707849.210
1574,-1000.000,-19.043,-29.297,-1000.000,0.000,1731707849.214
1575,-1000.000,-20.020,-25.879,-1000.000,0.000,1731707849.218
1576,-1000.000,-16.113,-24.414,-1000.000,0.000,1731707849.222
1577,-1000.000,-17.578,-31.250,-1000.000,0.000,1731707849.226
1578,-1000.000,-30.273,-37.109,-1000.000,0.000,1731707849.230
